City,Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive
Riyadh,21/10/2023 22:01,20,100,316.6,65.4,23,79.82529997,74.63587282
Riyadh,21/10/2023 23:01,14,34,103.5,29.6,16,74.52086378,70.28770682
Riyadh,22/10/2023 00:01,9,37,101.1,14.4,9,69.96853181,66.52063319
Riyadh,22/10/2023 01:01,4,21,82.8,6.3,4,64.947955,61.92789506
Riyadh,22/10/2023 02:01,2,9,24.6,5.5,2,62.36516165,59.55137641
Riyadh,22/10/2023 03:01,1,19,57.1,13.6,1,59.66857615,57.38625972
Riyadh,22/10/2023 04:01,0,5,16.6,4.1,0,56.10197929,54.48524085
Riyadh,22/10/2023 05:46,5,22,78.1,36.4,5,56.55749021,57.23402106
Riyadh,22/10/2023 06:46,33,245,922.9,214.2,34,75.68544661,85.35755478
Riyadh,22/10/2023 07:46,47,232,1147,259.2,48,79.12885331,90.23730941
Riyadh,22/10/2023 08:01,47,236,1069.7,254,49,78.64978618,90.00876156
Riyadh,22/10/2023 09:01,38,177,799.4,204.3,39,76.01925658,83.13228093
Riyadh,22/10/2023 10:01,32,149,653.7,160.5,31,74.50843629,79.45827251
Riyadh,22/10/2023 11:01,22,136,590.8,118.1,21,71.93161062,73.32507891
Riyadh,22/10/2023 12:46,29,307,1111.7,215.9,30,75.36023911,81.027567
Riyadh,22/10/2023 13:01,30,292,985.7,209.5,31,75.17245258,81.55056332
Riyadh,22/10/2023 14:46,32,204,837.9,246.6,34,75.50973018,80.02096584
Riyadh,22/10/2023 15:46,37,214,930.3,271.3,38,79.72855912,84.31030182
Riyadh,22/10/2023 16:46,52,365,1794.4,384.7,54,87.72066634,96.5790213
Riyadh,22/10/2023 17:31,59,479,2378.8,474.3,59,92.11460126,102.1738025
Riyadh,22/10/2023 18:01,56,346,1700.1,347.5,55,92.11189657,99.65273016
Riyadh,22/10/2023 19:01,47,294,1203.5,294,46,85.24785777,93.87350793
Riyadh,22/10/2023 20:31,31,184,650.9,163.5,29,80.62119423,83.55488307
Riyadh,22/10/2023 21:01,25,168,543.3,111.4,27,80.03637406,79.50038334
Riyadh,22/10/2023 22:01,18,83,273.2,44.5,19,78.61314532,74.00693773
Riyadh,22/10/2023 23:01,12,48,142.8,23.1,13,73.93866423,69.81052642
Riyadh,23/10/2023 00:01,9,21,70,14.8,9,69.09445522,66.32664008
Riyadh,23/10/2023 01:01,5,28,98.6,9.8,4,65.18329757,62.8992347
Riyadh,23/10/2023 02:01,3,13,42.9,6.9,2,63.17573074,60.72985052
Riyadh,23/10/2023 03:01,1,11,47.6,14.8,1,60.65800322,58.4240323
Riyadh,23/10/2023 04:01,0,8,29.1,8.2,0,57.38255108,55.70958859
Riyadh,23/10/2023 05:46,5,26,99.8,46.2,5,57.22978609,57.82408881
Riyadh,23/10/2023 06:46,32,245,999.1,214.9,35,76.30663293,84.88438351
Riyadh,23/10/2023 07:46,44,229,1027,253.3,48,79.91495663,88.4516096
Riyadh,23/10/2023 08:01,43,213,929.7,241.5,48,79.46279829,87.89341045
Riyadh,23/10/2023 09:01,36,164,706.7,193.2,39,77.07644179,81.7405936
Riyadh,23/10/2023 10:01,31,144,586.6,152,34,75.50793672,78.56383717
Riyadh,23/10/2023 11:46,24,186,684.2,183.4,25,73.64659788,76.09403954
Riyadh,23/10/2023 12:46,29,305,1084.8,212.3,28,76.2228739,81.40430322
Riyadh,23/10/2023 13:31,31,243,839.6,203.6,31,75.20413212,80.84543482
Riyadh,23/10/2023 14:46,36,219,911,261.4,33,76.59884482,82.83687812
Riyadh,23/10/2023 15:46,43,260,1392.2,317,38,81.86403611,89.02360092
Riyadh,23/10/2023 16:46,62,442,2333.4,483,55,89.20369482,103.1146961
Riyadh,23/10/2023 17:31,67,536,3062.3,536.5,61,93.81478786,108.1160285
Riyadh,23/10/2023 18:01,62,440,2292.9,431.1,56,93.94459101,104.7726568
Riyadh,23/10/2023 19:01,51,317,1400.5,300.4,51,86.79876233,96.27005693
Riyadh,23/10/2023 20:01,32,206,764.7,164.6,32,82.28604815,84.48324662
Riyadh,23/10/2023 21:01,26,145,545.7,98.4,27,81.54500541,79.92033593
Riyadh,23/10/2023 22:01,17,74,238.6,40.9,20,79.69079728,73.25022119
Riyadh,23/10/2023 23:31,14,55,169,50.8,14,72.6646853,70.48031492
Riyadh,24/10/2023 00:01,12,36,129.9,32.4,10,69.65162852,68.19878421
Riyadh,24/10/2023 01:01,5,16,45.6,5,5,65.03274386,62.74646337
Riyadh,24/10/2023 02:01,2,18,54.6,12.7,2,62.47976361,59.9792219
Riyadh,24/10/2023 03:01,1,9,32,9.9,0,60.16582212,58.18487748
Riyadh,24/10/2023 04:01,0,9,41.3,11.7,0,56.89199993,55.49941264
Riyadh,24/10/2023 05:46,6,25,93.7,46.2,5,57.17790573,58.1970059
Riyadh,24/10/2023 06:46,32,251,963.1,209.9,32,76.21364233,85.1702303
Riyadh,24/10/2023 07:46,44,226,1128,242.6,43,79.08898306,88.82485889
Riyadh,24/10/2023 08:01,44,224,1059.6,227.2,43,78.51260202,88.13058777
Riyadh,24/10/2023 09:01,39,171,720.6,198.6,36,76.25992519,84.27070569
Riyadh,24/10/2023 10:01,33,148,623.2,170.1,31,75.29256309,80.33612517
Riyadh,24/10/2023 11:46,24,192,693.9,179.9,23,74.6791234,76.3517086
Riyadh,24/10/2023 12:46,31,342,1343.4,240.7,33,77.39296743,83.24113361
Riyadh,24/10/2023 13:01,33,275,995.9,217.4,35,76.53740895,83.38303
Riyadh,24/10/2023 14:46,39,254,1208.7,304.1,38,76.9309319,84.95899455
Riyadh,24/10/2023 15:46,45,301,1454.3,348.9,40,80.82823008,89.7318689
Riyadh,24/10/2023 16:46,61,473,2417.7,488.8,55,88.93458705,102.9190637
Riyadh,24/10/2023 17:31,66,542,2817.2,523.9,63,93.76961164,108.5979655
Riyadh,24/10/2023 18:01,61,394,1932,404.5,58,92.83565721,103.8449213
Riyadh,24/10/2023 19:01,54,322,1479,343.7,50,87.06400587,98.54217468
Riyadh,24/10/2023 20:01,36,250,886.2,210.3,32,83.30121733,86.99866665
Riyadh,24/10/2023 21:01,28,177,601.4,127.2,29,82.5858924,81.90210786
Riyadh,24/10/2023 22:01,19,95,299.3,63.5,21,80.8501083,74.76071526
Riyadh,24/10/2023 23:31,15,68,217.7,64,14,72.93170596,70.83186299
Riyadh,25/10/2023 00:01,13,49,139.3,35.9,11,70.26745072,69.03638546
Riyadh,25/10/2023 01:01,6,20,77.9,15.2,5,65.55742893,63.47491538
Riyadh,25/10/2023 02:01,4,20,74.9,14.9,3,63.15392005,61.25519547
Riyadh,25/10/2023 03:01,2,16,57.4,12.5,1,60.47503918,58.67477644
Riyadh,25/10/2023 04:01,0,15,42.4,12.2,0,57.56575552,56.18468919
Riyadh,25/10/2023 05:46,6,32,113.5,48.1,4,57.31083242,58.33473391
Riyadh,25/10/2023 06:46,29,231,872.3,192.5,31,75.28047125,83.04151101
Riyadh,25/10/2023 07:46,41,225,978.7,241.7,42,77.18873819,86.13002506
Riyadh,25/10/2023 08:01,40,170,783.5,218.1,41,76.65621574,85.32748243
Riyadh,25/10/2023 09:01,32,159,598.6,173.1,32,74.54753841,79.41130054
Riyadh,25/10/2023 10:01,28,138,525.8,143.7,29,73.67451778,77.12601693
Riyadh,25/10/2023 11:46,25,236,849.8,198.3,26,74.60873687,77.71320605
Riyadh,25/10/2023 12:46,31,292,1028.2,223.6,29,76.01684235,82.23663556
Riyadh,25/10/2023 13:01,32,248,858,197.8,29,75.33143179,81.84775017
Riyadh,25/10/2023 14:46,36,225,943.8,273.6,34,76.52851052,82.9401209
Riyadh,25/10/2023 15:46,42,264,1168.7,320.4,38,80.37332123,88.0189525
Riyadh,25/10/2023 16:46,58,455,2191.2,467.7,56,88.41293142,100.9967446
Riyadh,25/10/2023 17:31,67,561,2690.7,545.6,63,92.72568293,107.883457
Riyadh,25/10/2023 18:01,62,438,2025.3,444,56,92.25289271,104.0816091
Riyadh,25/10/2023 19:01,55,357,1519,355.1,52,86.53523944,99.10311121
Riyadh,25/10/2023 20:01,38,281,1012.6,243,36,83.4252571,88.48973133
Riyadh,25/10/2023 21:01,33,202,682.3,175.4,31,83.37150944,84.95281979
Riyadh,25/10/2023 22:01,24,140,427.4,93.7,21,81.87766952,78.57628846
Riyadh,25/10/2023 23:01,18,70,219.1,59.1,16,76.24210008,73.64472154
Riyadh,26/10/2023 00:01,14,48,168.3,40.6,13,70.77834975,69.87736107
Riyadh,26/10/2023 01:01,7,34,129,16.8,6,65.98551744,64.30236498
Riyadh,26/10/2023 02:46,5,15,73.4,20.5,3,61.72656489,61.1041604
Riyadh,26/10/2023 03:01,4,22,98.7,23.7,2,61.31506026,60.9464254
Riyadh,26/10/2023 04:01,1,11,32.7,5.4,0,58.21671204,57.19924539
Riyadh,26/10/2023 05:46,5,31,97.1,32.4,4,57.4812533,58.12583304
Riyadh,26/10/2023 06:46,25,164,619.1,153,24,71.76809321,79.00099666
Riyadh,26/10/2023 07:16,29,164,626.7,163.1,30,73.00554411,80.11692901
Riyadh,26/10/2023 08:01,28,149,578.5,147.9,29,72.3410979,78.01617513
Riyadh,26/10/2023 09:31,25,121,461.2,140.1,22,71.46629452,75.02732012
Riyadh,26/10/2023 10:01,25,149,538.4,151.7,22,71.94218075,75.20619742
Riyadh,26/10/2023 11:46,31,285,1167.3,251.9,25,74.83274535,81.9164451
Riyadh,26/10/2023 12:46,35,307,1204.9,272.7,34,75.2311571,84.52870021
Riyadh,26/10/2023 13:46,38,242,981.1,271.4,37,75.28761444,85.53682223
Riyadh,26/10/2023 14:46,47,300,1447.2,369,43,78.16478799,90.81666224
Riyadh,26/10/2023 15:46,53,362,1735,433.6,44,82.33394573,95.58533764
Riyadh,26/10/2023 16:46,69,574,2965.2,574.2,56,89.79931036,109.4356376
Riyadh,26/10/2023 17:31,77,636,3463.2,624.8,59,92.74486514,114.9351551
Riyadh,26/10/2023 18:01,71,511,2643.8,530.7,52,92.32390535,110.5253774
Riyadh,26/10/2023 19:01,67,455,2318.3,498.6,49,87.29784938,107.4248132
Riyadh,26/10/2023 20:16,59,493,2047.9,457.7,44,86.24702047,102.2101872
Riyadh,26/10/2023 21:01,56,421,1711.9,396.2,44,87.88439168,100.5189036
Riyadh,26/10/2023 22:01,45,293,1152.6,269.5,37,87.92333401,92.2408378
Riyadh,26/10/2023 23:01,35,224,753.1,196.1,28,82.47528093,84.77420578
Riyadh,27/10/2023 00:01,30,172,574.6,153.9,23,77.8132663,81.08781404
Riyadh,27/10/2023 01:01,23,109,448.5,86.5,17,72.08921402,75.79116406
Riyadh,27/10/2023 02:01,13,68,272.4,39.2,10,68.20395955,68.09659126
Riyadh,27/10/2023 03:01,7,39,153,18.7,6,64.42772577,63.27120987
Riyadh,27/10/2023 04:01,4,26,90.3,13.8,3,60.8510363,59.934381
Riyadh,27/10/2023 05:01,1,14,52.4,6.7,2,58.16287627,57.36326982
Riyadh,27/10/2023 06:01,0,21,68,11.5,0,57.10837002,56.29751598
Riyadh,27/10/2023 07:01,0,20,77.8,8.7,0,56.86024498,55.83200304
Riyadh,27/10/2023 08:01,0,19,66.4,8.2,2,57.15580813,56.2189177
Riyadh,27/10/2023 09:01,1,26,97.4,12.4,2,57.88568777,57.26122054
Riyadh,27/10/2023 10:01,1,17,71.1,5.8,1,58.01041031,57.26714876
Riyadh,27/10/2023 11:01,0,15,52.6,7,1,57.18521742,56.36077008
Riyadh,27/10/2023 12:31,6,60,184.7,20,6,66.93890121,67.5992347
Riyadh,27/10/2023 13:01,5,52,183.2,20.1,5,64.73882502,64.04070111
Riyadh,27/10/2023 14:46,7,62,213.8,37.2,6,64.29898502,63.71362187
Riyadh,27/10/2023 15:46,11,112,397.3,83,7,67.28482045,67.65159845
Riyadh,27/10/2023 16:46,28,271,1118.9,219.7,19,73.48358114,80.39884512
Riyadh,27/10/2023 17:31,32,277,1162.6,230.2,25,75.78234268,82.74549767
Riyadh,27/10/2023 18:46,39,340,1387.9,297.3,32,77.65729943,87.97861318
Riyadh,27/10/2023 19:01,41,314,1350.9,285.7,34,78.17763748,89.01574444
Riyadh,27/10/2023 20:16,42,335,1364.6,305.4,35,82.15262101,90.97608965
Riyadh,27/10/2023 21:01,37,270,983.3,207.7,34,83.86666474,87.3243152
Riyadh,27/10/2023 22:01,21,122,434.2,69.7,24,82.8141089,75.58204713
Riyadh,27/10/2023 23:46,26,181,751.1,169,22,77.22595771,78.06762409
Riyadh,28/10/2023 00:16,30,176,729.5,158.5,22,74.17940878,80.07018433
Riyadh,28/10/2023 01:01,25,112,430.9,101.4,16,71.41986283,76.31887875
Riyadh,28/10/2023 02:01,14,63,246.3,36,10,68.15641069,68.13873466
Riyadh,28/10/2023 03:01,8,40,154.3,22.2,6,64.05047932,63.47521882
Riyadh,28/10/2023 04:01,4,32,133.9,12.3,3,60.79587923,60.02054506
Riyadh,28/10/2023 05:46,4,31,137.5,34.5,3,58.00172727,58.35254922
Riyadh,28/10/2023 06:01,5,35,154.5,32,3,57.56086437,58.5855128
Riyadh,28/10/2023 07:01,2,25,107.1,15.1,3,57.85075702,57.37371971
Riyadh,28/10/2023 08:46,5,37,126.3,26,6,60.62776595,60.26261577
Riyadh,28/10/2023 09:46,10,75,304.9,57.5,9,63.12769833,63.68936572
Riyadh,28/10/2023 10:46,14,138,584.6,112.9,11,65.3669446,67.27281137
Riyadh,28/10/2023 11:01,15,143,634.2,104.5,14,65.56787258,67.89842899
Riyadh,28/10/2023 12:01,16,143,677.4,111.4,13,66.10996544,68.55293493
Riyadh,28/10/2023 13:01,14,100,372.5,91.4,11,65.85808964,67.88403713
Riyadh,28/10/2023 14:46,16,82,316.4,100.6,11,66.87822733,69.38878279
Riyadh,28/10/2023 15:46,22,154,570.9,175.3,16,70.70396119,74.7148837
Riyadh,28/10/2023 16:46,43,378,1500.8,348,35,79.51497849,91.03244102
Riyadh,28/10/2023 17:31,48,415,1674.8,377.2,42,82.51142404,94.19792204
Riyadh,28/10/2023 18:31,43,344,1443.8,317.6,40,82.34369018,90.56540865
Riyadh,28/10/2023 19:01,40,293,1233.7,263.5,38,82.07642448,88.62363933
Riyadh,28/10/2023 20:46,36,271,967.9,217.6,30,82.08682391,85.91661564
Riyadh,28/10/2023 21:01,34,242,874.6,188.5,28,82.06771253,84.93304152
Riyadh,28/10/2023 22:01,25,160,510,105.2,20,80.06531618,78.41905254
Riyadh,28/10/2023 23:01,18,69,218.4,51.4,14,74.80208942,73.11854408
Riyadh,29/10/2023 00:01,10,45,124.9,15.6,9,70.13603347,67.44839469
Riyadh,29/10/2023 01:01,5,16,47.2,5.5,4,65.24930605,62.74260849
Riyadh,29/10/2023 02:01,3,18,53.5,5.4,2,62.39276598,59.7738155
Riyadh,29/10/2023 03:01,3,20,63.6,15.1,1,60.30314261,58.94077111
Riyadh,29/10/2023 04:01,0,7,15.4,3,0,56.78930286,55.3856352
Riyadh,29/10/2023 05:46,5,32,91.9,56,5,56.49472153,57.47896534
Riyadh,29/10/2023 06:46,32,257,964.8,213.5,33,75.44971556,84.42222387
Riyadh,29/10/2023 07:46,45,235,1084.3,259.9,47,78.79468012,89.07579688
Riyadh,29/10/2023 08:01,45,212,910,249.9,47,78.31000817,88.80547268
Riyadh,29/10/2023 09:01,38,167,705.6,188.9,38,76.14393169,83.13452964
Riyadh,29/10/2023 10:01,32,146,587.9,166.4,32,74.60764024,79.8220522
Riyadh,29/10/2023 11:01,24,141,493.2,131.8,22,71.99536829,74.89708542
Riyadh,29/10/2023 12:46,29,295,1067,217.2,29,75.29097613,81.36937755
Riyadh,29/10/2023 13:31,32,279,975.8,226.5,30,74.55017529,81.73345605
Riyadh,29/10/2023 14:46,35,229,938.1,277.8,32,75.46993845,82.39963871
Riyadh,29/10/2023 15:46,41,269,1132.8,328.8,37,79.59990353,87.85939835
Riyadh,29/10/2023 16:46,58,470,2298.6,481.8,52,87.43081373,101.1742479
Riyadh,29/10/2023 17:31,65,525,2552.9,510.8,59,91.82615658,106.6042803
Riyadh,29/10/2023 18:01,61,445,2171,434,56,91.39730315,103.7862456
Riyadh,29/10/2023 19:01,53,352,1595.6,327.6,47,84.81562752,97.90937049
Riyadh,29/10/2023 20:01,36,242,895.5,189.4,31,80.52683854,86.58210477
Riyadh,29/10/2023 21:01,29,205,713,137.8,25,80.17265273,82.18160634
Riyadh,29/10/2023 22:01,21,129,437.6,60.3,18,78.61343815,76.28755721
Riyadh,29/10/2023 23:01,14,65,211,28.2,12,74.00197277,71.45662929
Riyadh,30/10/2023 00:01,11,38,136.4,29.5,9,69.53443877,68.15832801
Riyadh,30/10/2023 01:01,6,18,73.6,12.8,5,64.95289128,63.52319747
Riyadh,30/10/2023 02:01,3,22,67.9,10.8,3,62.97664705,60.87206237
Riyadh,30/10/2023 03:01,2,12,40.7,8.5,1,60.52614016,58.91545718
Riyadh,30/10/2023 04:01,1,14,51.3,14.8,0,57.38666964,56.24646946
Riyadh,30/10/2023 05:46,6,30,129.9,52.6,5,57.09258159,58.05972152
Riyadh,30/10/2023 06:46,30,233,874.7,196.4,32,76.28298993,83.79673049
Riyadh,30/10/2023 07:46,40,223,956.1,234.4,44,79.83402433,86.18303082
Riyadh,30/10/2023 08:01,40,206,863.6,215.3,43,79.26862118,85.42391828
Riyadh,30/10/2023 09:01,33,153,606.3,181.7,36,77.1792109,80.47204484
Riyadh,30/10/2023 10:01,33,146,620.2,175.3,31,75.75976942,80.06651353
Riyadh,30/10/2023 11:46,27,243,842,199.5,24,74.17295252,78.57664406
Riyadh,30/10/2023 12:46,31,280,1007,229.4,29,75.81655778,82.36679088
Riyadh,30/10/2023 13:01,33,273,988.2,227.3,31,75.77344247,83.01486105
Riyadh,30/10/2023 14:46,41,258,1087.4,305,36,76.85677986,86.4099492
Riyadh,30/10/2023 15:46,47,298,1335.3,382.7,43,81.13204154,91.8311127
Riyadh,30/10/2023 16:46,63,523,2438.7,530.4,62,89.08076443,105.656377
Riyadh,30/10/2023 17:31,74,585,3000.4,576.1,67,92.92474983,113.1732118
Riyadh,30/10/2023 18:01,70,516,2478.1,525.2,62,92.55197008,110.1652015
Riyadh,30/10/2023 19:01,61,424,1918.8,387.5,51,86.775634,104.1076982
Riyadh,30/10/2023 20:01,44,328,1272.9,273.9,32,82.68374243,93.14696274
Riyadh,30/10/2023 21:01,34,229,794.8,180.1,26,81.65563707,85.89638849
Riyadh,30/10/2023 22:01,21,105,347,81.2,17,80.02903184,76.19405971
Riyadh,30/10/2023 23:31,16,87,275.6,84.9,14,72.48100054,71.59990771
Riyadh,31/10/2023 00:01,13,45,123.6,37.7,12,69.95074813,69.38678193
Riyadh,31/10/2023 01:01,6,24,69,10.3,5,65.26527691,63.95944165
Riyadh,31/10/2023 02:01,3,17,55.9,9.2,2,62.61827199,60.53028275
Riyadh,31/10/2023 03:01,1,16,58.8,11.9,1,60.07675202,58.39684717
Riyadh,31/10/2023 04:01,0,9,31.9,7.8,0,56.97733882,55.43300697
Riyadh,31/10/2023 05:46,4,24,82.8,41.3,6,56.98467833,57.23338376
Riyadh,31/10/2023 06:46,28,228,826.7,184.5,32,75.77013286,81.77640364
Riyadh,31/10/2023 07:46,38,195,833.7,226.1,44,79.05680202,84.57572317
Riyadh,31/10/2023 08:01,38,196,793.9,214.3,44,78.52038068,84.03816915
Riyadh,31/10/2023 09:01,32,147,593.8,184.9,39,76.61113115,79.87531632
Riyadh,31/10/2023 10:01,32,152,631.8,173.8,33,75.3954826,79.30753658
Riyadh,31/10/2023 11:46,27,251,913.7,209.3,24,75.21023522,79.45054995
Riyadh,31/10/2023 12:46,32,276,998.3,234.2,31,76.58705436,82.54921086
Riyadh,31/10/2023 13:01,32,240,904.9,217.3,33,76.23684296,82.35611669
Riyadh,31/10/2023 14:46,38,237,1108.3,289.2,39,76.91959011,84.90071227
Riyadh,31/10/2023 15:46,45,309,1402,359.3,45,80.69657536,90.6121912
Riyadh,31/10/2023 16:46,61,504,2507.9,511.9,61,88.79720162,104.21869
Riyadh,31/10/2023 17:31,72,530,2826.2,567.9,66,92.27929253,111.0442736
Riyadh,31/10/2023 18:01,67,495,2390.9,499,61,92.40135652,108.3147199
Riyadh,31/10/2023 19:01,55,353,1550.5,335.9,54,87.33477366,100.3184209
Riyadh,31/10/2023 20:01,38,249,903.8,220.3,36,82.80782381,87.80605039
Riyadh,31/10/2023 21:01,35,233,813.8,192.2,28,82.42622119,85.84207366
Riyadh,31/10/2023 22:01,29,169,612.5,133.3,19,80.79368419,81.46780592
Riyadh,31/10/2023 23:01,19,77,225,57.3,15,75.36197278,74.09706798
Riyadh,01/11/2023 00:01,14,51,145.8,46,13,70.54207448,70.35916712
Riyadh,01/11/2023 01:01,7,24,82.5,11.1,6,65.51261581,64.42061133
Riyadh,01/11/2023 02:01,4,19,71.5,14.7,4,63.14782253,61.48687122
Riyadh,01/11/2023 03:01,1,14,45.1,6.8,2,60.21770443,58.37478666
Riyadh,01/11/2023 04:01,0,10,32,6.6,0,57.47212993,55.74878494
Riyadh,01/11/2023 05:46,4,24,79.4,40.1,6,56.60094015,56.55902598
Riyadh,01/11/2023 06:46,23,147,574,143,29,73.15075494,76.39262845
Riyadh,01/11/2023 07:46,34,187,778.1,199.2,41,76.99371076,81.26691554
Riyadh,01/11/2023 08:01,34,166,742.6,193,40,76.59115917,81.39369668
Riyadh,01/11/2023 09:01,32,160,655.8,185.9,32,74.76900779,79.41776772
Riyadh,01/11/2023 10:01,31,164,709.4,181.6,28,73.95762006,78.93213537
Riyadh,01/11/2023 11:46,28,240,1004.3,241.6,25,74.0203457,78.76868817
Riyadh,01/11/2023 12:46,30,218,848.8,210.5,31,75.22559318,80.52207328
Riyadh,01/11/2023 13:01,30,226,846.1,210,32,74.83512125,80.21962169
Riyadh,01/11/2023 14:46,41,268,1198.7,318.5,36,76.38662143,86.51561391
Riyadh,01/11/2023 15:46,48,345,1527.5,393,42,80.20933346,92.20202773
Riyadh,01/11/2023 16:46,65,584,2880.6,586,58,88.44266196,106.4352213
Riyadh,01/11/2023 17:31,75,638,3392.5,636.8,67,92.1032119,113.6609537
Riyadh,01/11/2023 18:16,74,607,3210.1,591.8,62,90.47474472,113.0881032
Riyadh,01/11/2023 19:01,69,508,2505.7,489.4,55,86.46828105,109.4560703
Riyadh,01/11/2023 20:01,58,451,2009.1,440.9,38,83.254403,102.162436
Riyadh,01/11/2023 21:01,50,347,1455.6,304.9,33,83.0665505,96.13082125
Riyadh,01/11/2023 22:01,36,218,802.4,183.3,24,81.50225008,85.77047624
Riyadh,01/11/2023 23:01,25,140,460.4,110.6,18,76.14335169,78.25225263
Riyadh,02/11/2023 00:01,20,76,245.4,75.3,14,71.2023223,74.0929038
Riyadh,02/11/2023 01:01,12,48,153.9,35.7,7,66.30943469,67.87269901
Riyadh,02/11/2023 02:01,7,33,117,24.7,5,64.16704675,63.68448968
Riyadh,02/11/2023 03:01,3,18,65.6,12,4,61.23952346,59.86248428
Riyadh,02/11/2023 04:01,1,14,43.8,8.1,1,58.44596512,57.11424648
Riyadh,02/11/2023 05:46,2,20,55.3,14.7,5,55.86226848,55.13762047
Riyadh,02/11/2023 06:46,4,34,111.7,28.2,25,64.731801,58.07870406
Riyadh,02/11/2023 07:46,10,59,207.9,65.6,29,70.85954087,63.92140428
Riyadh,02/11/2023 08:46,15,67,238.4,89.5,28,70.00474797,67.55811064
Riyadh,02/11/2023 09:46,23,137,546.6,163.5,25,71.36499472,73.0899374
Riyadh,02/11/2023 10:16,26,157,661.9,183.4,25,71.76541524,75.19849681
Riyadh,02/11/2023 11:01,27,182,847,196.8,31,72.25428587,76.64173876
Riyadh,02/11/2023 12:01,26,177,833.4,162.3,35,73.69741803,76.16440747
Riyadh,02/11/2023 13:16,23,146,578,159.3,38,74.2365078,74.20602501
Riyadh,02/11/2023 14:46,35,221,935.6,281.1,47,78.18355633,82.48734329
Riyadh,02/11/2023 15:46,42,309,1331,362.6,53,82.87566536,88.5501485
Riyadh,02/11/2023 16:46,63,518,2715.6,542,69,90.25202974,105.2859346
Riyadh,02/11/2023 17:31,72,565,2865.5,579.3,77,93.38753247,111.4675751
Riyadh,02/11/2023 18:01,66,517,2513.5,520.8,71,92.89557328,107.5779009
Riyadh,02/11/2023 19:01,61,448,2192.3,459,67,88.11293424,103.6697606
Riyadh,02/11/2023 20:16,52,446,1945.3,414.9,59,86.89828908,98.86975305
Riyadh,02/11/2023 21:01,49,375,1557.4,341.5,56,88.44595281,96.7089117
Riyadh,02/11/2023 22:01,42,313,1258.8,260,45,87.83778102,90.64567779
Riyadh,02/11/2023 23:01,33,229,864.9,190.3,35,82.237045,83.82648112
Riyadh,03/11/2023 00:01,30,176,711.2,159.9,30,77.53173215,80.57004579
Riyadh,03/11/2023 01:01,22,115,529,90.6,23,71.74114857,74.75502993
Riyadh,03/11/2023 02:01,15,77,366.9,56.7,13,67.81140898,68.6856339
Riyadh,03/11/2023 03:01,8,41,196.2,24.8,7,64.04690641,63.72326243
Riyadh,03/11/2023 04:01,5,28,128.3,14.8,4,60.78020891,60.44465425
Riyadh,03/11/2023 05:01,2,17,53.4,9.1,1,57.7730664,57.39599208
Riyadh,03/11/2023 06:01,0,16,53.1,6,0,56.59516885,55.80050634
Riyadh,03/11/2023 07:01,0,16,48.8,5.4,0,56.93280337,55.77328093
Riyadh,03/11/2023 08:01,0,15,44.2,4.5,0,56.83055605,55.61443844
Riyadh,03/11/2023 09:01,0,19,67.6,5.6,1,57.15665067,56.18084672
Riyadh,03/11/2023 10:46,1,23,88,13.9,1,57.42267828,56.81322632
Riyadh,03/11/2023 11:01,0,21,87,11.8,0,57.11572624,56.16450268
Riyadh,03/11/2023 12:31,6,56,193.8,17.4,6,66.46723462,66.78286467
Riyadh,03/11/2023 13:01,5,46,166.3,19.2,5,64.38304139,63.39874008
Riyadh,03/11/2023 14:31,7,77,339.5,43.9,7,63.93813167,63.48833023
Riyadh,03/11/2023 15:46,12,124,520.5,105.4,11,67.15470549,68.05424721
Riyadh,03/11/2023 16:46,25,240,1089.6,193.7,28,73.07025331,78.02484479
Riyadh,03/11/2023 17:31,30,228,1109.8,220.8,32,75.351875,81.11982426
Riyadh,03/11/2023 18:31,32,262,1131.1,239.3,39,77.14560278,82.9753031
Riyadh,03/11/2023 19:01,29,227,1019.8,195.7,41,78.10629282,81.30837661
Riyadh,03/11/2023 20:46,32,253,1027.9,224.8,42,83.43586839,84.35726145
Riyadh,03/11/2023 21:01,33,257,1063.3,223.9,37,83.89939867,84.23181206
Riyadh,03/11/2023 22:01,27,171,641.7,127.6,21,82.81107351,79.2835291
Riyadh,03/11/2023 23:46,24,129,536.9,122.5,26,76.65136163,76.00558929
Riyadh,04/11/2023 00:01,23,112,428.6,91.7,30,75.18864245,75.50201312
Riyadh,04/11/2023 01:01,18,86,313.8,68.6,25,71.36003698,71.69968587
Riyadh,04/11/2023 02:01,12,61,246.9,34.6,14,67.79412278,66.79248943
Riyadh,04/11/2023 03:01,6,35,177.1,19.6,8,63.38335806,61.9061148
Riyadh,04/11/2023 04:01,3,30,143.7,12.4,4,60.35695939,59.14324508
Riyadh,04/11/2023 05:46,3,19,63.9,19.4,4,57.29920831,57.03732433
Riyadh,04/11/2023 06:01,3,24,85.4,18.7,5,57.33479216,57.16648297
Riyadh,04/11/2023 07:46,3,24,85.7,20.5,2,58.56356569,57.90352993
Riyadh,04/11/2023 08:46,6,35,143.3,32.3,5,60.41507042,60.27288796
Riyadh,04/11/2023 09:46,10,82,307.6,59.1,10,62.88926242,63.4056939
Riyadh,04/11/2023 10:31,13,118,477.6,77.8,14,64.69331766,65.9620106
